거래일,거래시간,연료전지,석탄가스화복합화력(IGCC),태양광,풍력,수력,해양에너지,바이오에너지,폐기물에너지,신재생 합계
2012-01-01,01,49.302058,0,0,208.133273,255.162698,0,25.131512,725.090852,1262.820393
2012-01-01,02,49.300968,0,0,180.156435,251.500828,0,24.75447,735.349526,1241.062227
2012-01-01,03,49.313352,0,0,165.950089,128.356478,0,24.515154,738.572129,1106.707202
2012-01-01,04,49.32381,0,0,160.404442,125.749309,0,24.523868,738.415641,1098.41707
2012-01-01,05,49.325796,0,0,164.713942,125.964864,0,24.622286,739.373366,1104.000254
2012-01-01,06,49.131422,0,0,152.086401,212.586191,0,24.61479,733.645781,1172.064585
2012-01-01,07,48.723915,0,0,134.472545,335.875313,5.305104,24.583852,729.893655,1278.854384
2012-01-01,08,48.784392,0,0.027049,133.112022,173.013953,87.338832,24.127847,729.43787,1195.841965
2012-01-01,09,48.802351,0,3.129665,133.895542,70.367596,110.786088,24.042284,735.656775,1126.680301
2012-01-01,10,48.795748,0,21.215504,124.012767,73.522773,112.120176,23.623442,745.458057,1148.748467
2012-01-01,11,48.829785,0,57.308687,158.214361,96.618687,87.770088,23.699889,738.14667,1210.588167
2012-01-01,12,48.857894,0,66.799912,169.253971,237.289778,12.269712,23.877297,746.262659,1304.611223
2012-01-01,13,48.872596,0,66.642559,188.699546,83.326946,0,23.906348,739.836944,1151.284939
2012-01-01,14,48.875019,0,59.163739,223.736417,137.749395,0,23.95691,734.341928,1227.823408
2012-01-01,15,48.905597,0,45.970797,230.425866,138.467242,0,23.993434,730.142492,1217.905428
2012-01-01,16,48.957154,0,21.691242,208.466418,159.09048,0,23.929172,739.02317,1201.157636
2012-01-01,17,48.956319,0,8.28656,206.622812,157.524524,0,23.982402,744.288973,1189.66159
2012-01-01,18,48.960605,0,0.272578,180.750324,361.803908,0,23.974549,744.225204,1359.987168
2012-01-01,19,48.962189,0,0,201.515912,560.124101,0,23.937389,743.344792,1577.884383
2012-01-01,20,48.980422,0,0,195.317695,539.413582,55.878816,23.89625,748.039004,1611.525769
2012-01-01,21,48.943969,0,0,193.978577,386.582047,95.251632,23.897251,740.403111,1489.056587
2012-01-01,22,48.931631,0,0,194.510317,333.486706,95.677176,23.925165,743.475714,1440.006709
2012-01-01,23,48.92133,0,0,189.704527,438.216193,53.426856,23.921549,736.566437,1490.756892
2012-01-01,24,48.930166,0,0,166.716136,242.132978,0,23.910104,739.147025,1220.836409
2012-01-02,01,48.899036,0,0,145.412415,139.898178,0,23.674831,737.817742,1095.702202
2012-01-02,02,48.667576,0,0,131.217734,143.189886,0,24.277363,738.364906,1085.717465
2012-01-02,03,48.65816,0,0,99.391526,144.85473,0,24.886584,738.907761,1056.698761
2012-01-02,04,48.638041,0,0,112.060496,144.887855,0,24.896487,697.986951,1028.46983
2012-01-02,05,48.622518,0,0,102.636516,144.453388,0,24.886132,670.346502,990.945056
2012-01-02,06,48.60831,0,0,99.395751,129.684326,0,24.546001,671.03966,973.274048
2012-01-02,07,48.601428,0,0,81.125539,124.474813,0,23.147642,705.196995,982.546417
2012-01-02,08,48.583749,0,0.155805,83.761726,71.504435,0.297864,20.373425,750.527586,975.20459
2012-01-02,09,48.678794,0,15.800317,69.593757,137.700342,72.556344,17.510723,741.110066,1102.950343
2012-01-02,10,48.53949,0,68.074459,70.385799,596.217851,94.403904,13.208412,658.262032,1549.091947
2012-01-02,11,48.390471,0,124.97535,64.388903,624.057642,93.341472,24.429485,658.28079,1637.864113
2012-01-02,12,48.411759,0,160.779286,71.653586,617.174056,69.68556,36.470623,673.765838,1677.940708
2012-01-02,13,48.435682,0,168.98985,64.328821,124.604206,3.45912,51.786043,738.458597,1200.062319
2012-01-02,14,48.454549,0,149.045665,69.750631,310.005432,0,54.666987,743.123397,1375.046661
2012-01-02,15,48.470253,0,112.761086,61.130698,270.59608,0,54.624831,744.163075,1291.746023
2012-01-02,16,47.517186,0,62.900899,55.419503,278.409659,0,54.373415,732.317331,1230.937993
2012-01-02,17,45.571767,0,20.76956,52.816577,313.581587,0,54.448417,738.201786,1225.389694
2012-01-02,18,45.740526,0,0.62749,69.20255,602.918503,0,54.657299,741.486944,1514.633312
2012-01-02,19,46.333362,0,0,78.978268,446.631589,0,54.084152,743.52466,1369.552031
2012-01-02,20,46.616881,0,0,70.004972,168.227967,0,53.666397,747.12116,1085.637377
2012-01-02,21,46.645327,0,0,102.427549,134.847995,3.077256,53.787577,740.254647,1081.040351
2012-01-02,22,46.897772,0,0,110.279963,132.780801,71.151696,53.689884,748.067196,1162.867312
2012-01-02,23,47.13301,0,0,123.328044,479.505875,3.874584,53.687313,744.084403,1451.613229
2012-01-02,24,47.333752,0,0,121.712274,334.577633,0,53.725057,741.937059,1299.285775
2012-01-03,01,47.50213,0,0,132.33034,140.67224,0,53.693355,747.083793,1121.281858
2012-01-03,02,47.501671,0,0,130.422963,140.798054,0,53.757437,751.19248,1123.672605
2012-01-03,03,47.685371,0,0,132.037815,124.365082,0,53.766064,750.47065,1108.324982
2012-01-03,04,47.651267,0,0,133.389704,124.463175,0,53.810329,753.471766,1112.786241
2012-01-03,05,47.780569,0,0,152.262733,125.79136,0,53.932387,745.927508,1125.694557
2012-01-03,06,47.984025,0,0,166.526892,125.774921,0,53.780128,735.38225,1129.448216
2012-01-03,07,48.148634,0,0,161.277101,74.238077,0,53.472417,742.706144,1079.842373
2012-01-03,08,48.191956,0,0.160683,160.52561,105.777307,0,55.181886,739.563673,1109.401115
2012-01-03,09,48.307472,0,15.800035,149.039652,368.772424,0,54.87128,740.563777,1377.35464
2012-01-03,10,48.293451,0,54.692739,132.095733,597.148812,17.032512,53.564283,735.018098,1637.845628
2012-01-03,11,48.280666,0,72.19242,107.013031,608.118009,75.787152,53.687092,743.973633,1709.052003
2012-01-03,12,48.302147,0,97.66628,101.787175,490.134399,76.567008,53.686768,733.142382,1601.286159
2012-01-03,13,48.316991,0,110.283091,116.402664,98.846715,50.799168,53.438885,740.988615,1219.076129
2012-01-03,14,48.30433,0,85.194536,107.714785,329.441232,0,53.072724,747.497571,1371.225178
2012-01-03,15,48.334293,0,58.659411,115.531774,338.65883,0,53.425641,732.305469,1346.915418
2012-01-03,16,48.356226,0,29.411893,109.686182,458.033882,0,53.984938,741.488958,1440.962079
2012-01-03,17,48.389315,0,7.796056,115.449383,367.032982,0,53.802594,746.642153,1339.112483
2012-01-03,18,48.406914,0,0.100841,149.236958,459.855891,0,53.817076,736.595723,1448.013403
2012-01-03,19,48.408488,0,0,167.122363,473.818487,0,53.857358,740.220429,1483.427125
2012-01-03,20,48.412962,0,0,185.792474,332.340471,0,53.814127,733.672797,1354.032831
2012-01-03,21,48.413973,0,0,213.992749,224.67008,0,53.753402,733.661322,1274.491526
2012-01-03,22,48.417479,0,0,255.083413,203.461529,0,53.666703,738.148043,1298.777167
2012-01-03,23,48.416203,0,0,278.384903,201.222839,9.703344,53.68758,745.133301,1336.54817
2012-01-03,24,48.381606,0,0,276.654775,183.020474,19.1226,53.688862,745.55281,1326.421127
2012-01-04,01,48.40447,0,0,267.385826,143.321519,0,54.019102,744.86746,1257.998377
2012-01-04,02,48.49811,0,0,253.767265,144.028176,0,54.052587,744.60289,1244.949028
2012-01-04,03,48.548305,0,0,236.375137,145.57162,0,53.812082,753.811197,1238.118341
2012-01-04,04,48.540718,0,0,243.05408,146.586036,0,54.116583,751.419694,1243.717111
2012-01-04,05,48.571138,0,0,225.175593,147.22207,0,53.995387,751.401986,1226.366174
2012-01-04,06,48.552634,0,0,203.241835,146.333631,0,54.040547,746.209894,1198.378541
2012-01-04,07,46.504071,0,0,199.825752,92.524052,0,53.614886,742.141148,1134.609909
2012-01-04,08,45.742533,0,0.074352,197.905079,110.776735,0,53.585211,744.834843,1152.918753
2012-01-04,09,45.893641,0,8.841335,193.218468,759.850605,0,53.071267,752.001501,1812.876817
2012-01-04,10,45.915378,0,35.368249,177.190011,920.920182,0,52.84166,756.322096,1988.557576
2012-01-04,11,46.144538,0,72.127543,179.071484,893.411954,18.756528,52.97258,756.290393,2018.77502
2012-01-04,12,45.895571,0,97.114466,179.707339,668.015913,54.981864,53.304973,760.534732,1859.554858
2012-01-04,13,46.002008,0,111.023255,186.323641,112.270727,59.772384,53.323123,755.257177,1323.972315
2012-01-04,14,46.229991,0,124.317616,239.19968,282.997657,50.835624,53.364531,752.340848,1549.285947
2012-01-04,15,46.5043,0,110.201425,266.062265,477.623754,31.954608,53.538938,752.353056,1738.238346
2012-01-04,16,46.770555,0,68.764906,254.546408,495.615847,4.9266,53.785371,753.28992,1677.699607
2012-01-04,17,46.889222,0,22.968181,260.468919,507.18708,0,53.799276,764.147916,1655.460594
2012-01-04,18,46.956643,0,0.600693,267.875748,487.376444,0,53.892618,756.727094,1613.42924
2012-01-04,19,47.215675,0,0,263.245713,357.858342,0,53.89948,751.584882,1473.804092
2012-01-04,20,47.377554,0,0,263.040879,285.569889,0,53.837419,756.794945,1406.620686
2012-01-04,21,47.536273,0,0,245.082101,173.537458,0,53.139616,754.435975,1273.731423
2012-01-04,22,47.783059,0,0,243.49143,132.440655,0,53.116425,749.371852,1226.203421
2012-01-04,23,48.020978,0,0,237.129244,90.484387,0,53.160848,755.943566,1184.739023
2012-01-04,24,48.201138,0,0,214.462093,67.519889,0,52.836208,752.508341,1135.527669
2012-01-05,01,48.307257,0,0,196.39441,147.874753,12.293232,52.771425,748.726243,1206.36732
2012-01-05,02,48.362162,0,0,167.250485,133.714261,38.305848,52.792242,742.990936,1183.415934
2012-01-05,03,48.477194,0,0,160.802294,138.817064,7.730352,52.597333,744.280988,1152.705225
2012-01-05,04,48.49246,0,0,183.115426,140.880666,0,52.407047,751.57146,1176.467059
2012-01-05,05,48.470324,0,0,178.122227,143.291637,0,52.588242,747.68321,1170.15564
2012-01-05,06,48.453578,0,0,166.23854,142.266323,0,52.499902,744.524436,1153.982779
2012-01-05,07,48.450363,0,0,168.982161,86.367284,0,52.690829,741.77649,1098.267127
2012-01-05,08,48.425403,0,0.179171,168.248688,113.034018,0,52.964059,747.016787,1129.868126
2012-01-05,09,48.457839,0,16.474678,156.489308,825.161106,0,52.30355,750.838137,1849.724618
2012-01-05,10,48.518593,0,74.647957,145.986178,1017.260661,0,53.401524,745.734844,2085.549757
2012-01-05,11,48.495419,0,144.914427,142.591419,696.640844,0,55.354739,737.974333,1825.971181
2012-01-05,12,48.474708,0,184.647828,124.583029,540.573302,22.852704,55.624697,742.955072,1719.71134
2012-01-05,13,48.389739,0,191.179783,141.549399,130.759379,73.923696,55.506254,748.078471,1389.386721
2012-01-05,14,48.395471,0,185.866983,151.549462,545.087727,80.143392,55.303901,754.027313,1820.374249
2012-01-05,15,48.466895,0,170.059976,161.388931,431.980406,85.262352,55.362481,746.170895,1698.691936
2012-01-05,16,48.588835,0,119.281821,172.649979,427.677828,62.604528,55.695396,745.274095,1631.772482
2012-01-05,17,48.564335,0,38.648028,179.383499,425.102591,9.643368,56.05869,744.26536,1501.665871
2012-01-05,18,48.552939,0,1.228235,163.671185,421.753202,0,56.401112,750.08723,1441.693903
2012-01-05,19,48.538019,0,0,180.191948,330.336014,0,56.44004,736.388572,1351.894593
2012-01-05,20,48.518391,0,0,158.806412,273.792961,0,56.175413,740.248748,1277.541925
2012-01-05,21,47.348433,0,0,149.795555,160.239935,0,55.918966,745.278376,1158.581265
2012-01-05,22,47.384251,0,0,145.351844,153.264339,0,55.834348,748.305705,1150.140487
2012-01-05,23,47.567476,0,0,148.579176,159.720019,0,55.658751,744.857583,1156.383005
2012-01-05,24,47.765265,0,0,163.951432,97.103579,0,54.914693,749.919345,1113.654314
2012-01-06,01,47.398412,0,0,161.537948,142.388155,6.80232,54.728658,750.93395,1163.789443
2012-01-06,02,45.214145,0,0,154.311886,118.770154,51.843624,54.84269,741.040025,1166.022524
2012-01-06,03,45.320548,0,0,154.405704,116.769141,44.87196,54.769733,742.42704,1158.564126
2012-01-06,04,45.49962,0,0,162.685241,117.103785,0,54.709773,746.850167,1126.848586
2012-01-06,05,45.868372,0,0,174.615721,118.41813,0,54.8314,746.000807,1139.73443
2012-01-06,06,46.151208,0,0,152.035463,120.187085,0,54.744574,746.366023,1119.484353
2012-01-06,07,46.368036,0,0,130.972538,85.40375,0,54.713944,745.666798,1063.125066
2012-01-06,08,46.607558,0,0.209723,95.114789,105.119987,0,54.713102,745.184396,1046.949555
2012-01-06,09,46.834676,0,16.255124,84.065488,421.717268,0,54.636578,756.513328,1380.022462
2012-01-06,10,47.020841,0,71.400405,74.812158,652.545079,0,54.235118,752.7552,1652.768801
2012-01-06,11,47.09095,0,130.287302,62.227517,685.510631,0,53.624415,750.476177,1729.216992
2012-01-06,12,47.244566,0,148.688321,49.769928,643.034068,0.427392,53.961699,751.864302,1694.990276
2012-01-06,13,47.34024,0,155.143226,40.766955,125.127112,76.470072,54.425862,748.276409,1247.549876
2012-01-06,14,47.514905,0,149.008489,49.012319,424.251278,111.187944,54.550446,743.767234,1579.292615
2012-01-06,15,47.685037,0,143.493044,48.80059,426.423875,122.895024,54.625009,743.212437,1587.135016
2012-01-06,16,45.902404,0,107.986445,55.786318,322.991013,114.316608,54.598496,747.106116,1448.6874
2012-01-06,17,45.812039,0,38.764949,56.381561,378.825388,83.771688,54.705162,743.571121,1401.831908
2012-01-06,18,46.044707,0,1.552875,50.43896,513.455119,5.73216,54.732227,749.094315,1421.050363
2012-01-06,19,46.329531,0,0,48.917591,580.324456,0,54.746131,747.660448,1477.978157
2012-01-06,20,46.494211,0,0,61.177253,423.544425,0,54.68615,749.325926,1335.227965
2012-01-06,21,46.498237,0,0,65.635427,254.347664,0,54.626111,735.115542,1156.222981
2012-01-06,22,46.512097,0,0,58.615076,273.346189,0,54.265293,732.767441,1165.506096
2012-01-06,23,46.512553,0,0,62.756144,306.469002,0,53.912196,748.09353,1217.743425
2012-01-06,24,46.49931,0,0,57.086419,304.12632,0,54.001086,745.882588,1207.595723
2012-01-07,01,46.493326,0,0,64.121406,286.893422,0.109032,54.197289,752.763435,1204.57791
2012-01-07,02,46.639475,0,0,54.004283,153.132718,58.358328,54.268455,751.889801,1118.29306
2012-01-07,03,46.636791,0,0,42.664318,129.525208,80.440416,54.249303,756.249623,1109.765659
2012-01-07,04,46.61962,0,0,39.742201,117.084503,75.846288,54.285862,756.788322,1090.366796
2012-01-07,05,46.610448,0,0,39.331431,116.684605,24.081792,54.410381,759.862263,1040.98092
2012-01-07,06,46.612511,0,0,38.136972,119.485214,0,53.927257,760.835603,1018.997557
2012-01-07,07,46.447428,0,0,44.328752,69.602861,0,53.599369,758.243311,972.221721
2012-01-07,08,46.298143,0,0.309315,47.646331,89.912489,0,53.315459,757.106733,994.58847
2012-01-07,09,46.282506,0,32.935026,49.711408,364.937203,0,53.548116,747.638781,1295.05304
2012-01-07,10,46.283663,0,127.915011,51.21204,497.917562,0,54.259126,746.748341,1524.335743
2012-01-07,11,46.327926,0,195.629813,42.503868,515.014148,0,53.964738,740.958608,1594.399101
2012-01-07,12,46.38806,0,222.313044,38.338988,410.146911,0,53.945336,746.31508,1517.447419
2012-01-07,13,46.423668,0,229.800406,32.333233,78.916625,26.467728,53.885177,742.594615,1210.421452
2012-01-07,14,46.468597,0,225.209666,34.002929,251.280427,104.567064,53.936026,738.178482,1453.643191
2012-01-07,15,46.511262,0,203.336147,36.308791,143.109415,137.331264,53.866122,744.293294,1364.756295
2012-01-07,16,46.56556,0,150.998631,42.566255,119.910256,148.360128,53.848198,749.778932,1312.02796
2012-01-07,17,46.628458,0,54.153032,40.423439,164.011202,131.079648,54.266691,742.011557,1232.574027
2012-01-07,18,46.660535,0,2.294464,37.491158,263.988148,91.279776,54.502825,741.722448,1237.939354
2012-01-07,19,46.67872,0,0,45.646295,242.308564,28.225008,54.494919,749.935778,1167.289284
2012-01-07,20,46.68008,0,0,45.044525,298.691826,0,54.510007,748.115408,1193.041846
2012-01-07,21,46.66886,0,0,40.415474,117.783935,0,54.448145,760.612307,1019.928721
2012-01-07,22,46.646165,0,0,46.76642,118.91314,0,54.474278,757.676486,1024.476489
2012-01-07,23,46.645779,0,0,48.276287,306.515095,0,54.501653,764.774192,1220.713006
2012-01-07,24,46.629472,0,0,48.208437,197.372581,0,54.462843,756.237402,1102.910735
2012-01-08,01,46.591045,0,0,49.033692,334.045684,0.140616,54.484446,758.474065,1242.769548
2012-01-08,02,46.682079,0,0,46.39453,179.460651,55.837992,54.136006,763.265634,1145.776892
2012-01-08,03,46.75839,0,0,68.824885,133.286878,93.719136,54.063841,758.672393,1155.325523
2012-01-08,04,46.757141,0,0,81.589541,113.504809,107.080008,53.541122,750.343713,1152.816334
2012-01-08,05,46.610964,0,0,90.112469,114.263992,94.097976,54.087548,751.954275,1151.127224
2012-01-08,06,44.203521,0,0,91.022322,142.570693,39.651528,54.070351,752.442133,1123.960548
2012-01-08,07,44.189515,0,0,87.826374,225.745481,0,53.899174,763.439804,1175.100348
2012-01-08,08,44.175425,0,0.250774,88.664941,123.540354,0,53.858454,758.54846,1069.038408
2012-01-08,09,44.108733,0,30.738552,66.705613,123.644692,0,53.845654,756.037682,1075.080926
2012-01-08,10,44.007919,0,125.884838,42.24405,128.78982,0,53.869175,755.569905,1150.365707
2012-01-08,11,44.032569,0,179.403068,28.786098,195.961297,0,53.910907,736.117539,1238.211478
2012-01-08,12,44.009417,0,167.900407,40.390166,194.347129,0,53.832866,747.157358,1247.637343
2012-01-08,13,44.018638,0,168.856831,60.661961,73.946046,0,53.791629,745.740338,1147.015443
2012-01-08,14,44.568165,0,157.382276,78.664613,87.068634,57.909936,53.702585,729.31465,1208.610859
2012-01-08,15,44.895929,0,122.823661,86.087061,65.231422,129.04752,53.281652,726.962327,1228.329572
2012-01-08,16,45.066687,0,77.175099,117.269501,114.898735,165.355344,53.268099,727.419063,1300.452528
2012-01-08,17,45.112059,0,25.28672,124.589073,141.682093,166.9416,53.577113,732.215877,1289.404535
2012-01-08,18,45.353628,0,1.070861,128.79123,421.92673,133.99344,54.286706,729.737818,1515.160413
2012-01-08,19,45.439094,0,0,164.82532,560.196007,79.673328,54.520668,745.418451,1650.072868
2012-01-08,20,45.659979,0,0,181.468939,566.816254,5.1156,54.627118,747.348434,1601.036324
2012-01-08,21,45.73029,0,0,208.571917,443.752406,0,54.527288,747.016211,1499.598112
2012-01-08,22,45.916795,0,0,217.001097,434.043228,0,54.598372,746.115337,1497.674829
2012-01-08,23,46.017152,0,0,221.37858,279.143485,0,54.637066,745.058489,1346.234772
2012-01-08,24,46.135667,0,0,237.78798,97.964212,0,54.634192,744.807644,1181.329695
2012-01-09,01,46.410558,0,0,233.988495,122.62197,0,54.043367,737.67596,1194.74035
2012-01-09,02,46.655709,0,0,241.100582,120.30646,19.830048,54.024992,744.264224,1226.182015
2012-01-09,03,46.913536,0,0,243.7124,117.732826,88.215792,53.956809,745.902657,1296.43402
2012-01-09,04,47.169596,0,0,221.918661,115.31105,120.40056,53.580879,747.598725,1305.979471
2012-01-09,05,47.069508,0,0,178.04368,115.093677,128.340072,52.808878,738.592014,1259.947829
2012-01-09,06,47.095796,0,0,193.907918,76.903171,104.932968,52.867662,746.277513,1221.985028
2012-01-09,07,47.134133,0,0,173.793047,82.148845,50.634192,52.442957,740.263073,1146.416247
2012-01-09,08,47.135135,0,0.118358,172.141354,173.685491,0.374808,52.279571,739.863841,1185.598558
2012-01-09,09,47.114282,0,14.186923,150.475742,617.23825,0,52.373373,748.815312,1630.203882
2012-01-09,10,47.187046,0,50.202729,112.149349,607.697098,0,55.114482,670.211019,1542.561723
2012-01-09,11,47.328318,0,92.163888,118.195839,616.084556,0,55.735115,581.946524,1511.45424
2012-01-09,12,47.354001,0,134.173716,121.694846,436.558543,0,55.312804,579.011918,1374.105828
2012-01-09,13,46.754215,0,140.143059,111.185583,83.298413,0,55.37149,574.32144,1011.0742
2012-01-09,14,42.602519,0,129.550649,93.025406,436.026999,0,55.486088,570.663504,1327.355165
2012-01-09,15,42.571678,0,112.513451,103.373469,439.62875,0,55.213091,568.18654,1321.486979
2012-01-09,16,42.62854,0,69.692476,111.435456,422.517325,85.40112,55.711006,584.397295,1371.783218
2012-01-09,17,42.867365,0,21.211466,128.679083,460.012234,151.318776,55.82865,605.006259,1464.923833
2012-01-09,18,42.945833,0,0.754289,149.304592,558.851006,137.682216,56.436697,519.461497,1465.43613
2012-01-09,19,43.379646,0,0,173.897528,464.705001,165.1734,56.998231,513.472614,1417.62642
2012-01-09,20,43.832808,0,0,180.942768,252.176485,87.901128,56.571038,521.067686,1142.491913
2012-01-09,21,44.093011,0,0,172.921255,170.040331,16.35312,56.115578,519.454329,978.977624
2012-01-09,22,44.487351,0,0,171.515484,148.506224,0,56.227984,519.519935,940.256978
2012-01-09,23,44.567284,0,0,180.132598,122.788794,0,56.387779,507.126038,911.002493
2012-01-09,24,44.716774,0,0,171.892883,132.638556,0,56.502574,562.883475,968.634262
2012-01-10,01,44.864295,0,0,176.459748,89.542163,0,56.509226,648.447051,1015.822483
2012-01-10,02,44.981078,0,0,172.386762,88.024692,0,56.337991,655.200835,1016.931358
2012-01-10,03,45.210703,0,0,160.735181,84.650393,53.4702,56.182868,653.743502,1053.992847
2012-01-10,04,45.417637,0,0,175.546743,82.110098,133.901712,56.174778,654.517211,1147.668179
2012-01-10,05,45.541908,0,0,193.339117,80.828493,165.660432,57.421514,653.583621,1196.375085
2012-01-10,06,45.645572,0,0,184.715188,79.87864,158.376792,57.745707,652.7559,1179.117799
2012-01-10,07,45.777873,0,0,152.263085,108.04086,57.833664,56.920698,650.570066,1071.406246
2012-01-10,08,46.010058,0,0.20101,139.741941,128.371965,0,56.346683,655.476885,1026.148542
2012-01-10,09,46.061799,0,17.635982,145.462305,664.916122,0,56.135891,653.742918,1583.955017
2012-01-10,10,46.199581,0,77.955766,112.794594,726.41808,0,56.689592,654.825759,1674.883372
2012-01-10,11,46.359867,0,146.353791,67.804492,621.043064,0,56.481806,653.014651,1591.057671
2012-01-10,12,46.568201,0,188.215641,77.866872,510.019837,0,55.758409,654.821381,1533.250341
2012-01-10,13,46.753075,0,192.104275,108.872573,107.996802,0,55.665751,651.249514,1162.64199
2012-01-10,14,46.972812,0,170.706536,128.656695,485.914359,0,55.745243,645.668102,1533.663747
2012-01-10,15,47.145066,0,156.553871,147.168904,454.421105,0,55.918621,648.506929,1509.714496
2012-01-10,16,47.305944,0,104.685864,166.319536,402.715602,0,56.245943,648.691332,1425.964221
2012-01-10,17,47.382084,0,34.116464,163.352944,421.2657,53.751096,56.912012,651.052725,1427.833025
2012-01-10,18,47.416025,0,1.842297,174.686686,490.228148,144.612216,57.242266,652.19082,1568.218458
2012-01-10,19,47.461194,0,0,180.884693,284.195383,148.63884,57.181452,650.603053,1368.964615
2012-01-10,20,47.482478,0,0,192.143467,110.623868,0,56.707782,654.564093,1061.521688
2012-01-10,21,47.471756,0,0,189.524654,93.326065,0,57.312479,630.439948,1018.074902
2012-01-10,22,47.47043,0,0,193.308585,97.543956,0,57.305189,607.245583,1002.873743
2012-01-10,23,47.493627,0,0,232.703565,667.913889,0,57.351051,607.570999,1613.033131
2012-01-10,24,47.489031,0,0,235.422993,459.435572,0,57.39694,654.238289,1453.982825
2012-01-11,01,47.471588,0,0,262.546925,92.337598,0,57.402993,653.989084,1113.748188
2012-01-11,02,47.462627,0,0,258.878785,90.962875,0,57.488777,655.5373,1110.330364
2012-01-11,03,47.456104,0,0,225.211811,65.861302,5.921664,57.49404,655.454335,1057.399256
2012-01-11,04,47.47997,0,0,224.726143,62.005436,104.29356,57.478751,651.640008,1147.623868
2012-01-11,05,47.503006,0,0,231.610754,60.556021,150.119592,57.294228,651.889661,1198.973262
2012-01-11,06,47.470618,0,0,225.259746,59.285255,177.764328,57.256439,651.09647,1218.132856
2012-01-11,07,47.446871,0,0,214.54739,81.218402,150.751776,57.308671,665.036237,1216.309347
2012-01-11,08,47.443247,0,0.082874,191.692972,104.226846,89.193552,56.887166,693.907122,1183.433779
2012-01-11,09,47.429318,0,15.558716,174.037554,603.521397,14.258328,55.819447,710.84262,1621.46738
2012-01-11,10,47.438367,0,69.578308,168.887561,672.362953,0,55.506113,713.685372,1727.458674
2012-01-11,11,47.483622,0,121.811299,157.721868,717.202356,0,55.382884,614.015353,1713.617382
2012-01-11,12,47.528191,0,161.079968,160.932023,478.03109,0,55.269188,608.796155,1511.636615
2012-01-11,13,47.530773,0,175.990882,150.433343,116.39773,0,55.8795,662.214039,1208.446267
2012-01-11,14,47.5073,0,184.995927,142.436458,446.39187,0,55.541454,746.93671,1623.809719
2012-01-11,15,47.557886,0,177.209828,129.456175,506.193101,0,55.469603,748.883314,1664.769907
2012-01-11,16,47.548887,0,140.031069,116.345689,377.417087,0,55.864376,744.101899,1481.309007
2012-01-11,17,47.543986,0,51.220063,113.80265,359.024136,92.890728,56.014999,744.710778,1465.20734
2012-01-11,18,47.548848,0,2.385976,120.729097,548.18187,117.427464,56.159402,663.531711,1555.964368
2012-01-11,19,47.53369,0,0,158.912654,496.495012,85.657152,56.781136,665.42133,1510.800974
2012-01-11,20,47.535434,0,0,189.775654,445.410387,150.555048,56.657227,659.452235,1549.385985
2012-01-11,21,47.534585,0,0,202.973099,380.208077,83.624016,56.669439,663.463208,1434.472424
2012-01-11,22,47.515104,0,0,188.63018,228.958342,13.667808,56.61064,668.438851,1203.820925
2012-01-11,23,47.511017,0,0,171.824768,116.963052,0,56.603505,662.934985,1055.837327
2012-01-11,24,47.500328,0,0,188.640492,82.568329,0,56.571161,670.740593,1046.020903
2012-01-12,01,47.478171,0,0,202.7185,70.660206,0,56.301659,657.294887,1034.453423
2012-01-12,02,47.475146,0,0,208.142682,71.01217,0,56.472061,647.404435,1030.506494
2012-01-12,03,47.459482,0,0,216.655818,68.839923,0,56.599435,647.680884,1037.235542
2012-01-12,04,47.459522,0,0,231.15195,65.732679,19.043136,56.640446,657.619959,1077.647692
2012-01-12,05,47.450603,0,0,237.652277,62.222492,113.979768,56.65131,610.974774,1128.931224
2012-01-12,06,47.421215,0,0,227.26411,60.278596,157.381392,56.743518,602.065425,1151.154256
2012-01-12,07,47.414963,0,0,224.877263,60.118886,163.081632,56.65909,534.698364,1086.850198
2012-01-12,08,47.400092,0,0.21093,218.628175,83.942711,127.05336,56.674475,497.258284,1031.168027
2012-01-12,09,47.378786,0,20.835605,222.881763,728.674977,33.904752,56.352177,495.690896,1605.718956
2012-01-12,10,47.394525,0,80.624546,210.056569,716.325029,0,56.162044,454.059708,1564.622421
2012-01-12,11,47.416006,0,140.024299,172.379668,721.18096,0,56.165005,462.39432,1599.560258
2012-01-12,12,47.423499,0,189.111296,178.992213,537.564856,0,55.13039,468.356266,1476.57852
2012-01-12,13,47.435278,0,186.082161,195.130573,124.000661,0,55.41633,461.69597,1069.760973
2012-01-12,14,47.449558,0,166.59997,192.949828,466.636703,0,55.75706,458.466744,1387.859863
2012-01-12,15,47.472558,0,149.714196,212.458639,469.850533,0,55.124001,476.935446,1411.555373
2012-01-12,16,47.502,0,113.198232,243.742632,465.487856,0,56.253465,494.045728,1420.229913
2012-01-12,17,47.5113,0,45.341787,248.973433,387.4914,0,56.668645,476.124095,1262.11066
2012-01-12,18,47.526061,0,2.687582,225.568549,406.591941,34.869576,56.781354,471.864322,1245.889385
2012-01-12,19,47.547185,0,0,218.341917,438.480722,72.4878,57.527685,479.841333,1314.226642
2012-01-12,20,47.53013,0,0,218.312618,200.243816,75.522552,57.567118,518.977515,1118.153749
2012-01-12,21,47.534358,0,0,218.719627,121.532723,181.590864,56.781676,593.344028,1219.503276
2012-01-12,22,47.545783,0,0,226.572072,91.784479,96.141192,56.649876,575.429935,1094.123337
